#Table Version   6
#[Z/Z_SOLAR]=-0.75 [A/Fe]= 0.0 A09     | VALID RANGE:   25  25  25  25  25  25  25  25  25  25  25
#Teff(K)| Pgas@  log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00 
  6.0000000e+03  8.8605236e+02  2.0526745e+03  4.7391511e+03  1.0904376e+04  2.5004653e+04  5.7142684e+04  1.3014282e+05  2.9539258e+05  6.6818807e+05  1.5063214e+06  3.3842024e+06
#Teff(K)|    T@  log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00
  1.5000000E+03  2.5974001E+03  2.5973999E+03  2.5973999E+03  2.5973999E+03  2.5973999E+03  2.5973999E+03  2.5973999E+03  2.5973999E+03  2.5973999E+03  2.5973999E+03  2.5973999E+03
  1.6000000E+03  2.6974011E+03  2.6973999E+03  2.6973999E+03  2.6973999E+03  2.6973999E+03  2.6973999E+03  2.6973999E+03  2.6973999E+03  2.6973999E+03  2.6973999E+03  2.6973999E+03
  1.7000000E+03  2.7974075E+03  2.7973999E+03  2.7973999E+03  2.7973999E+03  2.7973999E+03  2.7973999E+03  2.7973999E+03  2.7973999E+03  2.7973999E+03  2.7973999E+03  2.7973999E+03
  1.8000000E+03  2.8974426E+03  2.8974009E+03  2.8973999E+03  2.8973999E+03  2.8973999E+03  2.8973999E+03  2.8973999E+03  2.8973999E+03  2.8973999E+03  2.8973999E+03  2.8973999E+03
  1.9000000E+03  2.9976360E+03  2.9974062E+03  2.9974001E+03  2.9973999E+03  2.9973999E+03  2.9973999E+03  2.9973999E+03  2.9973999E+03  2.9973999E+03  2.9973999E+03  2.9973999E+03
  2.0000000E+03  3.0986858E+03  3.0974343E+03  3.0974009E+03  3.0973999E+03  3.0973999E+03  3.0973999E+03  3.0974001E+03  3.0974001E+03  3.0973999E+03  3.0973999E+03  3.0973999E+03
  2.1000000E+03  3.2041567E+03  3.1975908E+03  3.1974050E+03  3.1974001E+03  3.1973999E+03  3.1974001E+03  3.1974004E+03  3.1974009E+03  3.1974016E+03  3.1973999E+03  3.1973999E+03
  2.2000000E+03  3.3302029E+03  3.2984436E+03  3.2974277E+03  3.2974006E+03  3.2974004E+03  3.2974009E+03  3.2974011E+03  3.2974021E+03  3.2974031E+03  3.2973999E+03  3.2973999E+03
  2.3000000E+03  3.5333330E+03  3.4029187E+03  3.3975544E+03  3.3974038E+03  3.3974019E+03  3.3974023E+03  3.3974033E+03  3.3974048E+03  3.3974065E+03  3.3974104E+03  3.3973999E+03
  2.4000000E+03  3.9281069E+03  3.5245542E+03  3.4982466E+03  3.4974224E+03  3.4974077E+03  3.4974077E+03  3.4974089E+03  3.4974106E+03  3.4974133E+03  3.4974170E+03  3.4973999E+03
  2.5000000E+03  4.5587388E+03  3.7128411E+03  3.6019026E+03  3.5975251E+03  3.5974329E+03  3.5974250E+03  3.5974231E+03  3.5974241E+03  3.5974268E+03  3.5974329E+03  3.5974434E+03
  2.8000000E+03  6.1063613E+03  5.3760493E+03  4.2318013E+03  3.9158853E+03  3.8997312E+03  3.8981926E+03  3.8978086E+03  3.8976721E+03  3.8976174E+03  3.8975920E+03  3.8975872E+03
  3.0000000E+03  6.5018018E+03  6.2895156E+03  5.5103857E+03  4.3896323E+03  4.1335249E+03  4.1051816E+03  4.1001460E+03  4.0987720E+03  4.0982783E+03  4.0980532E+03  4.0979375E+03
  3.2000000E+03  6.7713130E+03  6.7015815E+03  6.4705942E+03  5.6421328E+03  4.6698994E+03  4.3687817E+03  4.3156758E+03  4.3043052E+03  4.3009487E+03  4.2996196E+03  4.2989907E+03
  3.5000000E+03  7.1363081E+03  7.0984971E+03  7.0467617E+03  6.9136724E+03  6.4859619E+03  5.5596108E+03  4.8700854E+03  4.6737251E+03  4.6261060E+03  4.6112720E+03  4.6054663E+03
  3.7500000E+03  7.4356538E+03  7.4002646E+03  7.3631978E+03  7.3159478E+03  7.2232798E+03  6.9365894E+03  6.1635151E+03  5.3335610E+03  5.0074268E+03  4.9110405E+03  4.8785884E+03
  4.0000000E+03  7.7345811E+03  7.6994814E+03  7.6641816E+03  7.6276572E+03  7.5855264E+03  7.5123926E+03  7.3050991E+03  6.7077158E+03  5.8517925E+03  5.3813452E+03  5.2174487E+03
  4.2500000E+03  8.0334575E+03  7.9983931E+03  7.9633052E+03  7.9280698E+03  7.8921621E+03  7.8487471E+03  7.7782705E+03  7.6301299E+03  7.2206226E+03  6.3948149E+03  5.7942910E+03
  4.5000000E+03  8.3323281E+03  8.2972686E+03  8.2622051E+03  8.2271260E+03  8.1919634E+03  8.1521704E+03  8.0997812E+03  8.0394131E+03  7.9733037E+03  7.6793022E+03  6.9394438E+03
  4.7500000E+03  8.6311982E+03  8.5961387E+03  8.5610781E+03  8.5260166E+03  8.4909443E+03  8.4515859E+03  8.4013877E+03  8.3522490E+03  8.3440166E+03  8.3005098E+03  8.0934067E+03
  5.0000000E+03  8.9300684E+03  8.8950088E+03  8.8599492E+03  8.8248896E+03  8.7898281E+03  8.7505215E+03  8.7005859E+03  8.6528018E+03  8.6518115E+03  8.6464639E+03  8.6176572E+03
  5.2500000E+03  9.2289385E+03  9.1938789E+03  9.1588193E+03  9.1237598E+03  9.0887002E+03  9.0493994E+03  8.9994951E+03  8.9518730E+03  8.9517549E+03  8.9511133E+03  8.9476025E+03
  5.5000000E+03  9.5278086E+03  9.4927490E+03  9.4576895E+03  9.4226299E+03  9.3875703E+03  9.3482705E+03  9.2983701E+03  9.2507666E+03  9.2507529E+03  9.2506768E+03  9.2502559E+03
  5.7500000E+03  9.8266787E+03  9.7916191E+03  9.7565596E+03  9.7215000E+03  9.6864404E+03  9.6471406E+03  9.5972402E+03  9.5496406E+03  9.5496377E+03  9.5496289E+03  9.5495791E+03
  6.0000000E+03  1.0125549E+04  1.0090489E+04  1.0055430E+04  1.0020370E+04  9.9853105E+03  9.9460107E+03  9.8961104E+03  9.8485107E+03  9.8485107E+03  9.8485088E+03  9.8485029E+03
